ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,Unnamed: 28,jaar_numeric
vond001romm01,Rommel-pot van 't hane-kot,,1627,1ste druk,,,1,1627,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001romm01_01,,,poëzie,,1627.0
vond001rosk01,Roskam,,1630,1ste druk,,,1,1630,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001rosk01_01,,,poëzie,,1630.0
vond001schr01,Schriftuerlijck bruylofts reffereyn,,1605,1ste druk,,,1,1605,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001schr01_01,,,poëzie,,1605.0
vond001spee01,Speelstryt van Apollo en Pan,,1654,1ste druk,,,1,1654,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001spee01_01,,,poëzie,,1654.0
vond001uitv01,Uitvaert van mijn dochterken,,1633,1ste druk,,,1,1633,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001uitv01_01,,,poëzie,,1633.0
vond001uitv02,Uitvaert van Orfeus,,1654,1ste druk,,,1,1654,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001uitv02_01,,,poëzie,,1654.0
vond001vade01,De vaderen,,1616,1ste druk,,,1,1616,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001vade01_01,,,poëzie,,1616.0
vond001vero01,"Verovering van Grol, door Frederick Henrick, Prince van Oranje",,1627,1ste druk,,,1,1627,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001vero01_01,,,poëzie,,1627.0
vond001vors01,Vorsteliicke warande der dieren,,1617,1ste druk,,,1,1617,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001vors01_01,,,poëzie,,1617.0
vond001zeem01,Zeemagazyn gebouwt op Kattenburgh t'Amsterdam,,1658,1ste druk,,,1,1658,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001zeem01_01,,,poëzie,,1658.0
vond001zege01,Zegezang ter eeren van Frederik Hendrik Prince van Oranje,,1721,1ste druk,393215520,denha004koni01,1,1721,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001zege01_01,https://dbnl.org/nieuws/text.php?id=vond001zege01,,poëzie,,1721.0
voor011leve01,Het leven en sterven ben ick genaemt,,1597,1ste druk,423341189,leide001univ01,1,1597,voor011,Jeronimus,van der,Voort,ca. 1535,ca. 1597,,,Lier,Vlissingen of Brielle,lier_001,,vliss002,,0,https://dbnl.org/tekst/voor011leve01_01,https://dbnl.org/nieuws/text.php?id=voor011leve01,2019_07   ,poëzie,,1597.0
vos_002alle01,Alle de gedichten. Deel 1,,1662,1ste druk,394986091,amste001thea01,1,1662,vos_002,Jan,,Vos,ca. 1610,1667,,12 juli (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vos_002alle01_01,https://dbnl.org/nieuws/text.php?id=vos_002alle01,2008_02   ,poëzie,,1662.0
vos_002alle02,Alle de gedichten. Deel 2,,1671,1ste druk,394986091,amste001thea01,1,1671,vos_002,Jan,,Vos,ca. 1610,1667,,12 juli (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vos_002alle02_01,https://dbnl.org/nieuws/text.php?id=vos_002alle02,2008_02   ,poëzie,,1671.0
vrie154verl01,"Verliefde, of klagende minnaer",,1698,1ste druk,393482820,leide001univ01,1,1698,vrie154,J.,,Vriend,?(17de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/vrie154verl01_01,https://dbnl.org/nieuws/text.php?id=vrie154verl01,2012_10   ,poëzie,,1698.0
vry_001anat01,Anatomia. Dat is ontledinghe van den geestelycken mensch,,1622,1ste druk,,amste001univ02,1,1622,vry_001,Frederik,de,Vry,1579,1646,,10 januari,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vry_001anat01_01,https://dbnl.org/nieuws/text.php?id=vry_001anat01,2023_01   ,poëzie,,1622.0
waal010ware01,Prijsvaarzen behelzende de waare verëischten in een dichter,,1774,1ste druk,,denha004koni01,1,1774,jagt004,Willem,van der,Jagt,1727,1805,30 januari,19 april,Maassluis,,maass001,,,,0,https://dbnl.org/tekst/waal010ware01_01,https://dbnl.org/nieuws/text.php?id=waal010ware01,2020_04   ,poëzie,,1774.0
waal010ware01,Prijsvaarzen behelzende de waare verëischten in een dichter,,1774,1ste druk,,denha004koni01,1,1774,lann005,Juliana Cornelia,de,Lannoy,1738,1782,21 december (gedoopt),18 februari,Breda,Geertruidenberg,breda001,,geert001,,1,https://dbnl.org/tekst/waal010ware01_01,https://dbnl.org/nieuws/text.php?id=waal010ware01,2020_04   ,poëzie,,1774.0
waal010ware01,Prijsvaarzen behelzende de waare verëischten in een dichter,,1774,1ste druk,,denha004koni01,1,1774,waal010,Simon,van der,Waal,1756,1781,,1 februari,Giessendam,Alkmaar,giess004,,alkma001,,0,https://dbnl.org/tekst/waal010ware01_01,https://dbnl.org/nieuws/text.php?id=waal010ware01,2020_04   ,poëzie,,1774.0
wael001brvy01,"Brvylofs-gedicht ter eeren vanden eervvaerden, hooch-geleerden, godt-saligen D. Pavlvs Colonivs bedienaer des godlicken woorts binnen Leerdam, met de eerbare, deuchden-rijcke ionck-vrouwe Catharina Lemans",,1652,1ste druk,393215563,denha004koni01,1,1652,wael001,Franciscus,de,Wael,1594,1670,,september,,'s-Hertogenbosch,,,shert001,,0,https://dbnl.org/tekst/wael001brvy01_01,https://dbnl.org/nieuws/text.php?id=wael001brvy01,,poëzie,,1652.0
weed001huwe01,"Op het huwelyk van de heere Johan Gerard Bosch, heer van Essenstein. En jongkvrouwe Maria Cornelia Achtienhoven",,1762,1ste druk,39321558X,denha004koni01,1,1762,weed001,H.,,Weede,?(18de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/weed001huwe01_01,https://dbnl.org/nieuws/text.php?id=weed001huwe01,,poëzie,,1762.0
well004verm01,t'Vermaeck der jeught,,1612,1ste druk,394961625,amste001meer01,1,1612,well004,Boudewijn Jansen,,Wellens,ca. 1574,1652,,,,,,,,,0,https://dbnl.org/tekst/well004verm01_01,https://dbnl.org/nieuws/text.php?id=well004verm01,2011_05   ,poëzie,,1612.0
wesb002haer01,Haerlemsche Duyn-Vreucht,,1636,1ste druk,393487601,denha004koni01,1,1636,wesb002,C.P.,van,Wesbusch,?(17de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/wesb002haer01_01,https://dbnl.org/nieuws/text.php?id=wesb002haer01,2012_07   ,poëzie,,1636.0
west001davi01,Davids Psalmen in Nederduytsche rijmen gestelt,,1655,1ste druk,393483045,gent_001univ01,1,1655,west001,Jacob,,Westerbaen,1599,1670,7 september,31 maart,Den Haag,Loosduinen,denha004,,loosd001,,0,https://dbnl.org/tekst/west001davi01_01,https://dbnl.org/nieuws/text.php?id=west001davi01,2013_07   ,poëzie,,1655.0
west001nieu01,Nieu liedt-boeck ghenaemt Der minnaers harten jacht ofte de Groote Aemstelredamsche rommelzoo,,1627,1ste druk,394971116,denha004koni01,1,1627,hoof002,Willem Dirckszoon,,Hooft,1594,1658,tussen 26 augustus en 5 december,23 mei (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/west001nieu01_01,https://dbnl.org/nieuws/text.php?id=west001nieu01,2013_11   ,poëzie,,1627.0
west001nieu01,Nieu liedt-boeck ghenaemt Der minnaers harten jacht ofte de Groote Aemstelredamsche rommelzoo,,1627,1ste druk,394971116,denha004koni01,1,1627,star001,Jan Jansz.,,Starter,1593,1626,,september,Amsterdam,Hongarije,amste001,,,honga01,0,https://dbnl.org/tekst/west001nieu01_01,https://dbnl.org/nieuws/text.php?id=west001nieu01,2013_11   ,poëzie,,1627.0
west001nieu01,Nieu liedt-boeck ghenaemt Der minnaers harten jacht ofte de Groote Aemstelredamsche rommelzoo,,1627,1ste druk,394971116,denha004koni01,1,1627,west001,Jacob,,Westerbaen,1599,1670,7 september,31 maart,Den Haag,Loosduinen,denha004,,loosd001,,0,https://dbnl.org/tekst/west001nieu01_01,https://dbnl.org/nieuws/text.php?id=west001nieu01,2013_11   ,poëzie,,1627.0
west014ramp01,"Rampzaligh sterflot, van juffertje Zuzanna des Amorie, jongste dochter van den heere Thomas des Amorie",,1715,1ste druk,39321561X,denha004koni01,1,1715,west014,Kornelis,,Westerbaen Willemsz.,1690,1774,,13 september,Katwijk aan den Rijn,,katwi002,,,,0,https://dbnl.org/tekst/west014ramp01_01,https://dbnl.org/nieuws/text.php?id=west014ramp01,,poëzie,,1715.0
west036ziel01,"Ziels-opwekking tot waare deugd en vrolykheit in lof- en smeekliederen, mitsgaders veldgezangen",,1725,1ste druk,,amste001univ01,1,1725,west036,Fransina Jakoba,van,Westrem,?(17de eeuw),1748,,oktober (begraven),Dordrecht?,Arnhem?,dordr001,,arnhe001,,1,https://dbnl.org/tekst/west036ziel01_01,https://dbnl.org/nieuws/text.php?id=west036ziel01,2024_09   ,poëzie,,1725.0
west049zeed01,Zeedelycke en natuurlycke gezangen,,1716,1ste druk,396035639,amste001meer01,1,1716,west049,Jan,van,Westerhoven,?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/west049zeed01_01,https://dbnl.org/nieuws/text.php?id=west049zeed01,2010_09   ,poëzie,,1716.0
will050lust01,Lusthof van Christelyke dank- en beedezangen,,1715,1ste druk,394961684,amste001meer01,1,1715,will050,Daniël,,Willink,1676,1722,31 mei,16 oktober,Amsterdam,Beverwijk,amste001,,bever001,,0,https://dbnl.org/tekst/will050lust01_01,https://dbnl.org/nieuws/text.php?id=will050lust01,2011_11   ,poëzie,,1715.0
wint009amst01,De Amstelstroom,,1755,1ste druk,394961706,leide001univ01,1,1755,wint009,Nicolaas Simon,van,Winter,1718,1795,25 december,19 april,Amsterdam,Bijdorp bij Leiden,amste001,,leide001,,0,https://dbnl.org/tekst/wint009amst01_01,https://dbnl.org/nieuws/text.php?id=wint009amst01,2004_04   ,poëzie,,1755.0
wint009jaar01,De jaargetyden,,1769,1ste druk,394962214,leide001univ01,1,1769,wint009,Nicolaas Simon,van,Winter,1718,1795,25 december,19 april,Amsterdam,Bijdorp bij Leiden,amste001,,leide001,,0,https://dbnl.org/tekst/wint009jaar01_01,https://dbnl.org/nieuws/text.php?id=wint009jaar01,,poëzie,,1769.0
wits010stic02,"Stichtelijcke bedenckinge, onledige ledigheyt, stichtelijcke tijt-kortinge",,1649,?,377488291,denha004koni01,3,1649,wits010,Claes Jacobsz,,Wits,1599,1669,,6 oktober,Enkhuizen,,enkhu001,,,,0,https://dbnl.org/tekst/wits010stic02_01,https://dbnl.org/nieuws/text.php?id=wits010stic02,2012_09   ,poëzie,,1649.0
wolf016aanm01,Aan mynen geest,,1774,1ste druk,,londe002brit02,1,1774,wolf016,Betje,,Wolff,1738,1804,24 juli,5 november,Vlissingen,Den Haag,vliss002,,denha004,,1,https://dbnl.org/tekst/wolf016aanm01_01,https://dbnl.org/nieuws/text.php?id=wolf016aanm01,2023_09   ,poëzie,,1774.0
wolf016econ01,Economische liedjes,3 dln.,1781,1ste druk,394973100,leide001univ01,1,1781,deke001,Aagje,,Deken,1741,1804,10 december (gedoopt),13 november,Amstelveen,Den Haag,amste002,,denha004,,1,https://dbnl.org/tekst/wolf016econ01_01,https://dbnl.org/nieuws/text.php?id=wolf016econ01,2009_01   ,poëzie,,1781.0
wolf016econ01,Economische liedjes,3 dln.,1781,1ste druk,394973100,leide001univ01,1,1781,wolf016,Betje,,Wolff,1738,1804,24 juli,5 november,Vlissingen,Den Haag,vliss002,,denha004,,1,https://dbnl.org/tekst/wolf016econ01_01,https://dbnl.org/nieuws/text.php?id=wolf016econ01,2009_01   ,poëzie,,1781.0
wols009lief01,Het Liefelijck ende seer vermaeckelijck Antwerps lust-hofken,,1661,1ste druk,,,1,1661,wols009,Geeraard,Van,Wolsschaten,?(17de eeuw),?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/wols009lief01_01,,,poëzie,,1661.0
wout013amst01,"Amstelskerk verheugd en dankbaar, over de herstelling van haaren heilgezant, den weleerwaardigen Heere Johannes Henricus Westerhoof, van eene gevaarlijke krankheid",,1765,1ste druk,393215822,denha004koni01,1,1765,wout013,Roelof,,Wouters,?,1807,,,,,,,,,0,https://dbnl.org/tekst/wout013amst01_01,https://dbnl.org/nieuws/text.php?id=wout013amst01,2011_09   ,poëzie,,1765.0
wouw001ghee01,Het gheestelyck maeghden-tuyltjen toe-geeyent aen alle Godt-soekende maeghden,,1708,1ste druk,393215830,denha004koni01,1,1708,wouw001,Elisabeth,van,Wouwe,?(18de eeuw),,,,Antwerpen,,antwe001,,,,1,https://dbnl.org/tekst/wouw001ghee01_01,https://dbnl.org/nieuws/text.php?id=wouw001ghee01,2014_04   ,poëzie,,1708.0
wybo002ghee01,Gheestelijcke liedekens,,1582,1ste druk,396035698,bruss002koni01,1,1582,wybo002,Joris,,Wybo,1530,1576,,24 juli,Pittem,Londen,pitte001,,londe002,groot01,0,https://dbnl.org/tekst/wybo002ghee01_01,https://dbnl.org/nieuws/text.php?id=wybo002ghee01,2012_09   ,poëzie,,1582.0
wys_003eliz01,"Elize, herderszang, ter bruilofte van den heere Simon Adriaan de Vries, en juffrouw Elizabeth Kloens",,1713,1ste druk,393215849,denha004koni01,1,1713,wys_003,Jan,de,Wys,?,?(18de eeuw),,,,,,,,,0,https://dbnl.org/tekst/wys_003eliz01_01,https://dbnl.org/nieuws/text.php?id=wys_003eliz01,,poëzie,,1713.0
yser001triu01,Triumphus Cupidinis. Encomium matrimonii. Nederlantsche poëmata,,1628,1ste druk,394969804,antwe001stad01,1,1628,yser001,Joan,,Ysermans,1590,na 1629,september,,Antwerpen,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/yser001triu01_01,https://dbnl.org/nieuws/text.php?id=yser001triu01,2012_12   ,poëzie,,1628.0
zeve001embl01,Emblemata ofte Sinnebeelden met dichten verciert,,1638,1ste druk,,,1,1638,zeve001,Jacob,van,Zevecote,1596,1642,16 januari,17 maart,Gent,Harderwijk,gent_001,,harde002,,0,https://dbnl.org/tekst/zeve001embl01_01,,,poëzie,,1638.0
zeve001vera01,Verachtinge des doots,,1625,1ste druk,,,1,1625,zeve001,Jacob,van,Zevecote,1596,1642,16 januari,17 maart,Gent,Harderwijk,gent_001,,harde002,,0,https://dbnl.org/tekst/zeve001vera01_01,,,poëzie,,1625.0
zoet001grov01,Grove roffel ofte quartier des Amsterdamsche mane-schyn,,1639,1ste druk,,,1,1639,zoet001,Jan,,Zoet,1609,1674,8 september (gedoopt),11 januari,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/zoet001grov01_01,,,poëzie,,1639.0
zoet001parn01,Parnassus aan 't IJ,,1663,1ste druk,394963636,amste001meer01,1,1663,zoet001,Jan,,Zoet,1609,1674,8 september (gedoopt),11 januari,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/zoet001parn01_01,https://dbnl.org/nieuws/text.php?id=zoet001parn01,2011_09   ,poëzie,,1663.0
zuyl004sout02,Souterliedekens,,1540,1ste druk,394966694,gent_001univ01,1,1540,zuyl004,Willem,van,Zuylen van Nyevelt,?,1543,,,Utrecht,,utrec001,,,,0,https://dbnl.org/tekst/zuyl004sout02_01,https://dbnl.org/nieuws/text.php?id=zuyl004sout02,2013_12   ,poëzie,,1540.0
_aar007aard01,"Aardige en vermakelyke joe, joe, joe",,1792,1ste druk,393589455,denha004koni01,1,1792,_aar007,Anoniem,,"Aardige en vermakelyke joe, joe, joe",,,,,,,,,,,0,https://dbnl.org/tekst/_aar007aard01_01,https://dbnl.org/nieuws/text.php?id=_aar007aard01,2011_12   ,poëzie,,1792.0
_aem001aems01,Een Aemstelredams amoureus lietboeck,,1589,1ste druk,395655307,amste001meer01,1,1589,_aem001,Anoniem,,Een Aemstelredams amoureus lietboeck,,,,,,,,,,,0,https://dbnl.org/tekst/_aem001aems01_01,https://dbnl.org/nieuws/text.php?id=_aem001aems01,2002_07   ,poëzie,,1589.0
_afs001afsc01,"Afscheids-lied van een jonkman aan zyn beminde, dewelke zig op het schip bevind, en met de expeditie moet tegen Engeland",,1780,1ste druk,,denha004koni01,1,1780,_afs001,Anoniem,,"Afscheids-lied van een jonkman aan zyn beminde, dewelke zig op het schip bevind, en met de expeditie moet tegen Engeland",,,,,,,,,,,0,https://dbnl.org/tekst/_afs001afsc01_01,https://dbnl.org/nieuws/text.php?id=_afs001afsc01,2011_07   ,poëzie,,1780.0
_ala001alaz02,"A la Zoutmans victorie, bevogten door de Hollanders op de Engelsche. Voorgevallen op de Doggersbank, in de Noordzee, den 5. Augustus 1781",,1782,2de druk,394969545,amste001univ01,3,1782,_ala001,Anoniem,,A la Zoutmans victorie,,,,,,,,,,,0,https://dbnl.org/tekst/_ala001alaz02_01,https://dbnl.org/nieuws/text.php?id=_ala001alaz02,2013_06   ,poëzie,,1782.0
_ald002alde01,De alder-nieuwste leyssem-liedekens die ghesonghen worden op den kers-nacht ende de navolghende dagen tot ons L. Vrouwe Lichtmisse,,1701,verbeterde en vermeerderde druk,394974441,antwe001stad01,3,1701,_ald002,Anoniem,,De alder-nieuwste leyssem-liedekens die ghesonghen worden op den kers-nacht ende de navolghende dagen tot ons L. Vrouwe Lichtmisse. Hier naer vol,,,,,,,,,,,0,https://dbnl.org/tekst/_ald002alde01_01,https://dbnl.org/nieuws/text.php?id=_ald002alde01,2014_05   ,poëzie,,1701.0
_alm007alma01,Almanak voor de beschaafde jeugd voor het jaar 1799,,1798,1ste druk,393209040,denha004koni01,1,1798,_alm007,Anoniem,,Almanak voor de beschaafde jeugd,,,,,,,,,,,0,https://dbnl.org/tekst/_alm007alma01_01,https://dbnl.org/nieuws/text.php?id=_alm007alma01,2005_03   ,poëzie,,1798.0
_ame001amer02,De Amerikaansche koopman,,1785,3de druk,394962656,amste001meer01,3,1785,_ame001,Anoniem,,De Amerikaansche koopman,,,,,,,,,,,0,https://dbnl.org/tekst/_ame001amer02_01,https://dbnl.org/nieuws/text.php?id=_ame001amer02,2011_11   ,poëzie,,1785.0
_amo002amor01,"Ter bruilofte van den heere Abraham des Amorie, en jongkvrouwe Angelica Hugaert",,1721,1ste druk,393209075,denha004koni01,1,1721,_amo002,Anoniem,,"Ter bruilofte van den heere Abraham des Amorie, en jongkvrouwe Angelica Hugaert",,,,,,,,,,,0,https://dbnl.org/tekst/_amo002amor01_01,https://dbnl.org/nieuws/text.php?id=_amo002amor01,,poëzie,,1721.0
_amo004amou02,"Het amoureuze lusthof, of 't vervolg van Thirsis Minnewit",,1719,7de druk,393589471,amste001univ01,3,1719,_amo004,Anoniem,,"Amoureuze lusthof, of 't vervolg van Thirsis Minnewit, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_amo004amou02_01,https://dbnl.org/nieuws/text.php?id=_amo004amou02,2013_06   ,poëzie,,1719.0
_ams003amst01,De Amsterdamsche Pegasus,,1627,1ste druk,,,1,1627,_ams003,Anoniem,,"Amsterdamsche Pegasus, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams003amst01_01,,,poëzie,,1627.0
_ams004amst01,Het eerste deel van de Amsterdamse mengel-moez,,1658,1ste druk,39358948X,amste001meer01,1,1658,_ams004,Anoniem,,"Eerste deel van de Amsterdamse mengel-moez, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_ams004amst01_01,https://dbnl.org/nieuws/text.php?id=_ams004amst01,2010_01   ,poëzie,,1658.0
_ams007amst01,De Amsterdamsze gaare-keuken,,1796,?,394966589,gent_001univ01,3,1796,_ams007,Anoniem,,"Amsterdamsze gaare-keuken, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams007amst01_01,https://dbnl.org/nieuws/text.php?id=_ams007amst01,2013_12   ,poëzie,,1796.0
_ams007amst03,"De Amsterdamse gaare-keuken, met den blyhertigen op-disser",,1736,?,393589498,amste001univ01,3,1736,_ams007,Anoniem,,"Amsterdamsze gaare-keuken, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams007amst03_01,https://dbnl.org/nieuws/text.php?id=_ams007amst03,2014_02   ,poëzie,,1736.0
_ams008amst01,Amsteldamsche minne-zuchjens,,1643,1ste druk,393589501,denha004koni01,1,1643,_ams008,Anoniem,,Amsteldamsche minne-zuchjens,,,,,,,,,,,0,https://dbnl.org/tekst/_ams008amst01_01,https://dbnl.org/nieuws/text.php?id=_ams008amst01,2011_10   ,poëzie,,1643.0
_ams009amst01,Amsteldamse vrolikheyt,,1647,1ste druk,377489441,denha004koni01,1,1647,_ams009,Anoniem,,Amsteldamse vrolikheyt,,,,,,,,,,,0,https://dbnl.org/tekst/_ams009amst01_01,https://dbnl.org/nieuws/text.php?id=_ams009amst01,2012_04   ,poëzie,,1647.0
_ams011amst01,"Amsterdamse spin-huys, ofte lust-hof der adelijcke jufferen",,1680,1ste druk,39333886X,leide001univ01,1,1680,_ams011,Anoniem,,"Amsterdamse spin-huys, ofte lust-hof der adelijcke jufferen",,,,,,,,,,,0,https://dbnl.org/tekst/_ams011amst01_01,,,poëzie,,1680.0
_ams012amst01,De  Amsterdamsche kermis-vreugd,,1793,1ste druk,393209083,denha004koni01,1,1793,_ams012,Anoniem,,"Amsterdamsche kermis-vreugd, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams012amst01_01,https://dbnl.org/nieuws/text.php?id=_ams012amst01,2012_05   ,poëzie,,1793.0
_ams013amst00,Amsterdamsche Vreughde-stroom (Twee delen),,1654,1ste druk,394005198,amste001univ01,1,1654,_ams013,Anoniem,,"Amsterdamsche Vreughde-Stroom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams013amst00_01,,,poëzie,,1654.0
_ams013amst01,Amsterdamsche Vreughde-stroom (Eerste deel),,1654,1ste druk,,,1,1654,_ams013,Anoniem,,"Amsterdamsche Vreughde-Stroom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams013amst01_01,,,poëzie,,1654.0
_ams013amst02,Amsterdamsche Vreughde-stroom (Tweede deel),,1655,2de druk,,denha004koni01,3,1655,_ams013,Anoniem,,"Amsterdamsche Vreughde-Stroom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams013amst02_01,https://dbnl.org/nieuws/text.php?id=_ams013amst02,2013_06   ,poëzie,,1655.0
_ams013amst03,Amsterdamsche Vreughde-stroom (Eerste deel),,1655,2de druk,,denha004koni01,3,1655,_ams013,Anoniem,,"Amsterdamsche Vreughde-Stroom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ams013amst03_01,https://dbnl.org/nieuws/text.php?id=_ams013amst03,2013_06   ,poëzie,,1655.0
_ams015amst01,Amsterdams minne-beekje. Deel 1,,1637,2de druk,394975057,amste001univ01,3,1637,_ams015,Anoniem,,Amsterdams minne-beekje,,,,,,,,,,,0,https://dbnl.org/tekst/_ams015amst01_01,https://dbnl.org/nieuws/text.php?id=_ams015amst01,2013_09   ,poëzie,,1637.0
_ams015amst02,Amsterdams minne-beekje. Deel 2,,1637,1ste druk,,amste001univ01,1,1637,_ams015,Anoniem,,Amsterdams minne-beekje,,,,,,,,,,,0,https://dbnl.org/tekst/_ams015amst02_01,https://dbnl.org/nieuws/text.php?id=_ams015amst02,2013_09   ,poëzie,,1637.0
_ams015amst03,Amsterdams minne-beekje. Deel 3,,1638,1ste druk,,amste001univ01,1,1638,_ams015,Anoniem,,Amsterdams minne-beekje,,,,,,,,,,,0,https://dbnl.org/tekst/_ams015amst03_01,https://dbnl.org/nieuws/text.php?id=_ams015amst03,2013_09   ,poëzie,,1638.0
_ams015amst05,'t Amsteldams Minne-Beeckie,,1645,7de druk,39358951X,denha004koni01,3,1645,_ams015,Anoniem,,Amsterdams minne-beekje,,,,,,,,,,,0,https://dbnl.org/tekst/_ams015amst05_01,https://dbnl.org/nieuws/text.php?id=_ams015amst05,2013_11   ,poëzie,,1645.0
